username,url,content,likes,comment,video,date
,https://www.instagram.com/p/CfORw4bqz0-/,"BREAKING NEWS 
BREAKING NEWS 

***NIGERIA 🇳🇬 MUST FREED BY OBI-DIENT***✅

***JUST IN: ""I Didn’t Attend Primary, Secondary Schools; My University Certificates Stolen By Unknown Soldiers"" ***

-Tinubu Tells INEC ❌🚷

*** BUT WE HAVE A PRESIDENT ALREADY WITH THE SAME STORY LINE :…IF BUHARI CAN DO SUCH AND STILL REMAIN PRESIDENT, WHY WONT ANY JACK AND JILL COME OUT WITH SUCH ? IT IS ONLY IN NIGERIA 🇳🇬 THAT SUCH EXISTS. AND IT ONLY IN NIGERIA THAT A WANTED CRIMINAL AND LOOTERS WOULD BE CELEBRATED***

***IN MEMORIES OF OUR BROTHERS & SISTERS MURDERED IN COLD BLOOD 🩸 DURING THE #ENDSARS MOVEMENT***

***EndSARS Memories Will Redefine 2023 Elections***

**GET UP & GET YOUR PVC TO GO ALL OUT TO TAKE BACK THE COUNTRY THAT BELONGS TO YOU IN OBI-DIENT**

#UNITED WE STAND BY OBI-DIENT
#LONG LIVE NIGERIAN 🇳🇬 YOUTHS 
#LONG LIVE NIGERIA 🇳🇬",0,0,False,2022-06-25 09:23:17+00:00
,https://www.instagram.com/p/CfOQvP-llSI/,"🤣🤣🤣🤣🤣

•
.
.
.
.
.
.
.
. 
#bellashmurda #sabinus #dangbana #afro #bbnaija #afrobeats #african #wizkid #starboyfest #baddosneh #davido #pocolee #tundeednut #brodashaggi #tiwasavage #fireboy #fireboydml #endsars #burnaboy #tacha #xbensin #zlatanibile #nairamarley #nigeria #omahlay #chinchumthin #mrfunny_ #lekki #instablog9ja",0,0,True,2022-06-25 09:18:15+00:00
,https://www.instagram.com/p/CfOQXFdA8BM/,"Now dem go talk say ijebu people like to Dey curse o😏

Them pack dirt con put for my dormot 😡 cc: @woliagba_ayoajewole

You all need to follow up on this series. ‘NEIGHBORS HOOD’ on YouTube channel by @woliagba_ayoajewole

I’m coming 🏃‍♀️🏃‍♀️🏃‍♀️

Kindly follow my fan page 🙏 @motolatheactorfans

Kindly subscribe to my YouTube channel *motolatheactortv & follow us on Ig @motolatheactortv 

.
.
.
.
.
 
.
.
. 
.
.
.

.
.
.
.
.
.
.
.
#motolatheactor #solasobowale #grace #mercy #lindaikeji #donjazzy #nollywood #bbnaijaupdates #merrymen #gambia #aycomedian #choplifegang #jenifasdiary #tundeenut #lagosians #9jatrending #endsars #lasgidi #asoebibella #unilag #followforfollowback #nigeriacelebrity #realwarripikin #ibile #fireboy #mysiblingsandi #funkeakindele #africamagicshowcase",-1,1,True,2022-06-25 09:15:32+00:00
,https://www.instagram.com/p/CfOQyxLt-xO/,"Please my fans follow me at @portablebabys
.
.
.
.
.
.
.
.
.
.
#bbnaija #endsars #danfidah #roronation #bbnaija2019 #30bg #chefchi #gossipmill #bbnaijalockdown #nollywoodmovies #owanbe #reginadaniels #tundeednut #maideinnigeria #abujaweddings #laycon #ankarafashion #owanbeparries #hushpuppi #goldmynetv #davido #instablog9ja #tacha #myweddingnigeria #6ix9ine #tekno #burnaboy #abujababes",1,0,False,2022-06-25 09:14:48+00:00
,https://www.instagram.com/p/CfOQYrPPuhL/,"Skin like milk💚😍

❤️𝗗𝗢𝗨𝗕𝗟𝗘 𝗧𝗔𝗣❤️

🟢𝗙𝗢𝗟𝗟𝗢𝗪 @mouau_today 
⚪𝗙𝗢𝗟𝗟𝗢𝗪 @mouau_today 
🟢𝗙𝗢𝗟𝗟𝗢𝗪 @mouau_today 

𝗖𝗰: @diamondfavy

⚪ 𝗪𝗛𝗔𝗧𝗦𝗔𝗣𝗣 𝗧𝗩 𝗟𝗜𝗡𝗞 𝗢𝗡 𝗕𝗜𝗢

🟢𝗧𝗨𝗥𝗡 𝗢𝗡 𝗣𝗢𝗦𝗧 𝗡𝗢𝗧𝗜𝗙𝗜𝗖𝗔𝗧𝗜𝗢𝗡𝗦

⚪𝗧𝗔𝗚 𝗧𝗢 𝗚𝗘𝗧 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗗

🟢𝗜𝗡𝗕𝗢𝗫 𝗙𝗢𝗥 𝗔𝗗𝗩𝗘𝗥𝗧𝗦 

⚪𝗨𝗦𝗘 𝗧𝗛𝗘 𝗛𝗔𝗦𝗛 𝗧𝗔𝗚 #mouautoday 𝗙𝗢𝗥 𝗠𝗢𝗥𝗘 𝗟𝗜𝗞𝗘𝗦

  #mouau #umudike #umuahia #abiastate #love #instagood #fashion #photooftheday #beautiful #art #photography #happy #picoftheday #cute #follow #nigeria #followme #nature #like4like #travel #instagram #style #repost #summer #instadaily #selfie #friends #fitness #endsars",-1,0,False,2022-06-25 09:11:14+00:00
,https://www.instagram.com/p/CfOPtcyMlCd/,"🔥🔥Follow for an instant follow back 🔥! Davido got you❤️
 @wizkid_ayo.fc 
.
.
.
.
.
. .
.
.
.
.
.
.
. .
.
.
.
.
.
. . #bellashmurda #bella_shmurda #dangbana #afro #bbnaija #afrobeats #african #wizkid #starboyfest #baddosneh #davido #pocolee #tundeednut #brodashaggi #tiwasavage #fireboy #fireboydml #endsars #burnaboy #tacha #Xbensin #zlatanibile #nairamarley #nigeria #omahlay #gbeku #lagos #lekki #instablog9ja #cuppy",4,0,False,2022-06-25 09:05:20+00:00
,https://www.instagram.com/p/CfOPebrNoGW/,"🔥🔥Follow for an instant follow back 🔥! Davido got you❤️
 @davido__bg 
.
.
.
.
.
. .
.
.
.
.
.
.
. .
.
.
.
.
.
. . #bellashmurda #bella_shmurda #dangbana #afro #bbnaija #afrobeats #african #wizkid #starboyfest #baddosneh #davido #pocolee #tundeednut #brodashaggi #tiwasavage #fireboy #fireboydml #endsars #burnaboy #tacha #Xbensin #zlatanibile #nairamarley #nigeria #omahlay #gbeku #lagos #lekki #instablog9ja #cuppy",0,0,False,2022-06-25 09:03:17+00:00
,https://www.instagram.com/p/CfOPFUFN6qj/,"Follow my sisters 🙏🙏🙏
@miss__khadeja
@fareedah_bako
@fauzeeyah_bature
@mufeedah_bature 
@rufaidah_muhd
@fateema_tafida
@fatemah_muhd
@sayyada_bashir 👈

#kano#nigeria#arewa#kannywood#alinuhu#rahamasadau#adamazango#gombe#katsina#kaduna#adamawa#yobe#lagos#endsars#north#northern#scurenorth#gombe#adamawa#yola#bauchi#hausafulani#hausa#fulani#izzarso#labarina#aduniya#dadinkowa#hausafulani#13x13#ybn#arewa#nigeria#hausatiktok#buhari k",2,0,False,2022-06-25 08:59:51+00:00
,https://www.instagram.com/p/CfOO7xhDUTN/,"Luxury is within your Reach Go for It, We Got it Right. 

Your Slim Aluminum Glass Profile.

Directly From Factory, Customized to you Size...... 

Uncommon Materials and Shapes......We will give you the best....

DM or WhatsApp 07062994536.

Delivery is Nationwide.

#nigeriamechanics #caraccessories #caraccesories #Nigeria #lagos #ladipomarket #benin #portharcourt #kano #kaduna #northernhabiscuss #tundeednut #instablog #weddings #asoebibella #endsars #endpolicebrutalityinnigeria #naijaonlineshop #1688 #amazon #jumia #konga #aliexpress #alibaba #bbnaija",1,0,False,2022-06-25 08:58:33+00:00
,https://www.instagram.com/p/CfOO4_FIkHr/,"Follow my sisters 🙏🙏🙏
@miss__khadeja
@fareedah_bako
@fauzeeyah_bature
@mufeedah_bature 
@rufaidah_muhd
@fateema_tafida
@fatemah_muhd
@sayyada_bashir 👈

#kano#nigeria#arewa#kannywood#alinuhu#rahamasadau#adamazango#gombe#katsina#kaduna#adamawa#yobe#lagos#endsars#north#northern#scurenorth#gombe#adamawa#yola#bauchi#hausafulani#hausa#fulani#izzarso#labarina#aduniya#dadinkowa#hausafulani#13x13#ybn#arewa#nigeria#hausatiktok#buhari k",6,0,False,2022-06-25 08:58:10+00:00
