username,url,content,likes,comment,video,date
,https://www.instagram.com/p/CfOPG4UtE69/,"Levitate Recruitment are currently recruiting for an Insolvency Assistant Manager role in Leicester. 

Review the role and apply here - https://zcu.io/4lzM 

If you are interested in discussing this opportunity further, contact me at slowes@levitaterecruitment.com.

#insolvencyjobs #restructuringjobs #achievingaspirations #levitatejobs #insolvency #restructuring #insolvencynews #insolvencyupdates",0,0,False,2022-06-25 09:00:08+00:00
,https://www.instagram.com/p/CfMyAq1qufo/,"One company, Momz Love, supplied local authorities with bogus tenancy agreements and other documents suggesting they operated in the local area. The other company, Unique Homes Lettings (which was also connected to Momz Love), supported the applications by claiming to be the landlord at the respective premises.

And to top it all off, Unique Homes used stolen cards to make payments to local authorities for business rates ""in error"" and asking them to be refunded to a different bank account, securing at least £8,000.

The Official Receiver is currently the Liquidator of these companies, I would expect to see disqualifications for the directors of these companies but will the Official Receiver or any independent Insolvency Practitioner appointed be able to secure recovery of the fraudulently claimed funds.

#insolvency #businessrecovery #restructuring #turnaround #business #finance #debt #fraud #covidsupportfraud #accountant",1,0,False,2022-06-24 19:26:34+00:00
,https://www.instagram.com/p/CfMpSL-s8vi/,"If you are curious about bankruptcy and what it could mean for you and your business, contact KI Legal and allow us to educate you on the many different trajectories at hand. With bankruptcy attorneys that are readily equipped to provide you with the comprehensive guidance you need, KI Legal will help you properly minimize risk and exposure before it is too late.

#Attorney #Lawyer #Law #Lawfirm #Legal #Lawyers #Lawyerlife #Justice #AttorneyAtLaw #Attorneys #AttorneyLife #Litigation #CorporateGovernance #OperationalCompliance #ContractAgreements #Restructuring #KILegal #40WallStreet #lawyersofinstagram #lawoffice #businesslaw #legaladvice #nyclawyer #newjerseylawyer #longislandlawyer #bankruptcy",8,0,False,2022-06-24 18:10:22+00:00
,https://www.instagram.com/p/CfMbXf3tNYp/,"Lo staff: Tommaso Cannoni. Dottore di Ricerca in Economia e Gestione delle Imprese e dei Sistemi Locali nel 2013, Visiting Research Fellow presso The Wharton Business School of the University of Pennsylvania nel 2012, abilitato alla professione di Dottore Commercialista e Revisore Legale dei Conti, svolge attività di consulenza in area corporate finance e aziendale; e di ricerca in tema di Entrepreneurship e Corporate Entrepreneurship quale cultore della materia presso il Dipartimento di Scienze per l’Economia e l’Impresa dell’Università degli Studi di Firenze.

www.cce-partners.com
#ristrutturazioneaziendale #rilancioaziendale #crisiaziendale #temporarymanager #analisiaziendale #aziendeitaliane #imprenditoriitaliani #consulenzaziendale #imprenditori #startup #restructuring #ccepartners #Italy",4,2,False,2022-06-24 16:08:43+00:00
,https://www.instagram.com/p/CfMbH87MaA9/,"[#BUILD] Reconstruisant ""métaboliquement"" la capitale sur elle-même, chaque projet de réhabilitation est l’occasion de s’inscrire dans une ville résiliente et innovante, capable de se renouveler en se réinventant.
.
📸 : @jpmesguen 
.
#pcastream #restructuring #rehabilitation #architecture #thinking #method #design #construction #workinprogress",20,2,False,2022-06-24 16:06:35+00:00
,https://www.instagram.com/p/CfMak8dsbqT/,"[#BUILD] Selon sa démarche de recherche-action, qui privilégie l’analyse et l’intelligence collective sur le geste d’auteur, PCA‑STREAM envisage la restructuration selon une approche sans formalisme gratuit.
.
📸 : @jpmesguen
.
#restructuring #rehabilitation #building #architecture #patrimoine #histoire #history #patrimonial #preserve #historical #wood #material",27,1,False,2022-06-24 16:01:49+00:00
,https://www.instagram.com/p/CfMZwvCq4wY/,"FACCIATE E PONTEGGI
Il restauro delle facciate è uno dei tanti interventi edili eseguiti dalla Socogeg S.r.l. La manutenzione coinvolge tutti gli elementi del frontespizio infissi, intonaco e vernice. Il prospetto degli edifici gioca un ruolo per l’impatto estetico di case, palazzi e ville: per questo è importante affidarsi a professionisti in grado di assicurare una manutenzione estremamente accurata e durevole nel tempo su tutto il territorio Nazionale
La Socogeg si avvale di muratori e macchinari che hanno la capacità di adattarsi alle diverse esigenze architettoniche dei clienti. Colori naturali sintetici, cornicioni, zoccolature, applicazioni, archi, davanzali e decorazioni sono tutti elementi della facciata che vengono concordati con i clienti allo scopo di consegnare un lavoro che soddisfi appieno le loro esigenze, inoltre è partner di fiducia di architetti e geometri in quanto è in grado di garantire una perfetta e accurata realizzazione della facciata, pagamenti personalizzati con le migliori società di finanziamenti.
Per richiedere un preventivo relativo alla realizzazione, manutenzione o restauro delle facciate, non esitate a contattarci: vi forniranno tutte le informazioni richieste nel più breve tempo possibile.
info@socogeg.it Tel. 081/0879030�
Affidati ad una ditta specializzata,
Socogeg Srl
#socogeg #restructuring #naples #facciate #ponteggiozincato",2,0,False,2022-06-24 15:54:41+00:00
,https://www.instagram.com/p/CfMQVQosF2r/,"💜 Holiday skin prep: C H E C K ✅️ Just look at that after C I N D E R E L L A facial glow✨️

A highly recommended facial treatment ticking all the boxes if your prepping for an event/function/holiday/festival/party

Your MUA will love you for it! 🖌🪒💄💍 & so will your skin with glowing radiant skin for up to 48 hours 🙌 what's not to love! Book Now! 

#skin #skincare #meso #cocktail #serum #cinderella #facial #skinbooster #collagen #elastin #restructuring #exfoliation  #exfoliating #peachfuzz #deeplycleansing #smoothing #rejuvenating #youthful #antiwrinkle #jesiconicaesthetics #specialistnursepractitioner #trustinganurse #nursejo",1,0,False,2022-06-24 14:32:17+00:00
,https://www.instagram.com/p/CfMOaM5s8lc/,"Intonachino dato 👉🏼 Ponteggio tolto !! 
#lacasaprendeforma #restructuring  #restructure #ristrutturazione #impresaedile #build #buildlife #buildingahouse #monferrato #intonachino #yellow",2,0,False,2022-06-24 14:15:29+00:00
,https://www.instagram.com/p/CfMMpRZNZa3/,"Levitate Recruitment are currently recruiting for a Senior Insolvency Administrator role in Birmingham. 

Review the role and apply here -  https://zcu.io/HZnQ 

If you are interested in discussing this opportunity further, contact me at slowes@levitaterecruitment.com.

#insolvencyjobs #restructuringjobs #achievingaspirations #levitatejobs #insolvency #restructuring #insolvencynews #insolvencyupdates",0,0,False,2022-06-24 14:00:08+00:00
,https://www.instagram.com/p/CfMK7VttY2l/,"Ever had the 'weakness' question brought up in an interview?

Have you found yourself unsure of how to answer it?

This post is intended to give you an idea of what the 'weakness' question is, why it's relevant and how to go about answering it.

Read our post here - https://zcu.io/gV3D

#auditjobs #taxjobs #insolvencyjobs #restructuringjobs #accountancypracticejobs #accountancyjobs #levitatejobs #insolvency #restructuring #audit",0,0,False,2022-06-24 13:45:06+00:00
,https://www.instagram.com/p/CfMB0ZvDdaQ/,"Do you have a COACH? 
▶️ The main purpose of coaching is to maximize performance by helping a client reach their peak potential. 
▶️ The main purpose of coaching involves developing leadership, creating self-discipline, building a self-belief system, creating motivation, and improving self-awareness.
🔄 Watch out for invitations to upcoming coaching sessions. 
📇 Connect with me using the #linkinbio 
📧 Be sure to subscribe to my email list - there’s some special announcements coming soon!! 
#MovingWithNakia #beyondinnergrowth #leadership #businesscoaching  #restructuring #coaching",2,0,True,2022-06-24 12:29:57+00:00
