username,url,content,likes,comment,video,date
,https://www.instagram.com/p/CfKCq90I6Rj/,"What if the monarchy was to survive only with voluntary tax payers and supporters? Would it continue existing as we know it?

Exactly one year ago we celebrated the ABM (#abolishbritishmonarchy) referendum at @royalacademyarts. To make it happen I spent approximately two years learning, researching, thinking, designing, making, painting, modelling and building with precious help. Memorable 23rd June.  Find out more about it in Bio or at www.abmreferendum.co.uk

#abolishthemonarchy #23june #referendumnow

#predictions #abmreferendum #jubileeyear #antimonarchy #queenandcountry #justiceforall #virginiarobertsgiuffre #princeandrew #jeffreyepstein #ghislainemaxwell #inmunity #impunity #royalimpunity #abolishthemonarchy #abolishbritishmonarchy #filthyrich #idontsweat #pizzaexpresswoking #queenandcountry #truthwillcomeout #anarchyintheuk #godsavethequeen #artivism #referendum #uktourism",-1,0,False,2022-06-23 17:54:26+00:00
,https://www.instagram.com/p/CfJkzNcIwM6/,"Le (cyber) harcèlement est un délit ! 
.
.
.
.
.
.
#collagesfeministesbruxelles #collagesfeministes #collages #feministes #bruxelles #brussels #belgium #belgique #stgilles #saintgilles #barriere #cyberharcelement #harcelement #violencessexistes #masculiniste #mascu #boomer #impunity",136,0,False,2022-06-23 13:33:25+00:00
,https://www.instagram.com/p/CfE0H3SPfnv/,"“𝐓𝐡𝐞 𝐩𝐞𝐫𝐩𝐞𝐭𝐫𝐚𝐭𝐨𝐫 𝐨𝐟 𝐭𝐡𝐞𝐬𝐞 𝐜𝐫𝐢𝐦𝐞𝐬 𝐢𝐬 𝐚𝐠𝐫𝐢𝐛𝐮𝐬𝐢𝐧𝐞𝐬𝐬”

The murder of British journalist Dom Phillips and indigenous expert Bruno Pereira and the confirmation, on June 16, of the discovery of their dismembered and burnt bodies shocked the world. This violence, however, 𝐜𝐨𝐦𝐦𝐢𝐭𝐭𝐞𝐝 𝐮𝐧𝐝𝐞𝐫 𝐭𝐡𝐞 𝐜𝐥𝐨𝐚𝐤 𝐨𝐟 𝐢𝐦𝐩𝐮𝐧𝐢𝐭𝐲 and fueled by the current government’s hate speech, is something that native peoples and their defenders have been suffering for decades.

Note: ⬇️ ⬇️ ⬇️

https://www.rel-uita.org/brazil/the-perpetrator-of-these-crimes-is-agribusiness/

#Brazil #HR #RURALVIOLENCE #agribusiness #goverment #impunity",0,0,False,2022-06-21 17:11:06+00:00
,https://www.instagram.com/p/CfDWJo6IMJB/,"Hari terakhir MSC 2022 baru saja berakhir, dengan membawa hasil RSG Filipina menjadi juara pertama di Asia Tenggara, menyingkirkan tahta sang Raja, RRQ Hoshi dari Indonesia di fase Grand Final. 

Sangat disayangkan sekali, Raja dari para Raja belum berhasil menumbangkan dominasi Filipina di Asia Tenggara. MSC Cup dimenangkan oleh Emann dan kawan-kawan dan dibawa pulang oleh mereka.

Selama pertemuan pertama antara kedua tim ini, RRQ Hoshi berhasil menyingkirkan juara MPL PH dengan skor 3-1 untuk mencapai Grand Final MSC 2022. RSG Phillipines harus melalui final lower bracket dan mengalahkan rekan senegaranya SMART OMEGA untuk mencapai Grand Final.

Namun, seolah-olah tim yang berbeda, permainan dari RSG Phillippines terlihat berbeda dan lebih terencana dengan jelas. Pada 2 game pertama, RRQ Hoshi masih bisa mengimbangi permainan RSG PH. Namun karena kesalahan fatal, tim Filipina berhasil mencuri kemenangan atas RRQ Hoshi.

Pada kedudukan 2-0, sang raja raja harus mengambil kembali momentum dari RSG Phillippines dengan strategi baru. Namun ibarat buku, semua pergerakan tim Indonesia terbaca sampai akhir. RSG Phillippines menyelesaikan Grand Final dengan cara anti-klimaks dengan skor 4-0 tanpa balas.

Hal ini tentu menjadi sebuah kekecewaan bagi para fans Mobile Legends tanah air, terlebih bagi para fans team yang sering disebut Raja ini. Tapi dibalik kekecewaan itu, semua sepertinya setuju, kualitas tim Filipina tidak boleh dipandang sebelah mata. Semoga kedepan tim Indonesia bisa mendominasi lagi lewat belajar dari kesalahan mereka.

Contact Us :
Facebook : https://www.facebook.com/tokopetanionline
Website: https://www.tokopetanionline.com/
Whatsapp: https://wa.me/6285641422539
Instagram: https://www.instagram.com/tokopetanionline/

#topupmurah #topupgame #topupaman #tokopetanionline #petanionline #mobilegames #mobilelegends #msc2022 #msc #onic #rsgph #rsgsg #todak #seeyousoon #falcon #orangeesports #impunity #rrqhoshi #rrq #rsg",17,0,False,2022-06-21 03:29:58+00:00
,https://www.instagram.com/p/CfDAKGVpudO/,"Juneteenth celebrates Black resilience.

We’d like to celebrate the end of industrial slavery—but it continues (and has outrageously only expanded) across the entire U.S. through our nation’s fascist prison system.

Read the 13th Amendment. Slavery remains legal in the United States in 2022, and in fact is now more widely practiced than it was before the Civil War.

Our criminal injustice system is a horror in plain sight that too many Americans refuse to acknowledge.

#juneteenth #Black #history #holiday #myth #vs #reality #slavery #is #legal #only #expanded #patterns #continuity #impunity #industrial #scale #bipartisan #fascist #corruption #america #us #unitedstates #estadosunidos #etatsunis #justice #criminal #injustice #system #facts",397,18,False,2022-06-21 00:17:47+00:00
,https://www.instagram.com/p/Ce_MP11sGEm/,"La preuve qu'il est possible d'être #fairtrade et un connard.

Mais plus un fan de @coldplay ou de @philippekaterine ?

#justiceforall #impunity #banane #oxfam #coldplay #garbage #forest #vegan #diet #nopainnogain #dechet",14,0,False,2022-06-19 12:46:28+00:00
,https://www.instagram.com/p/Ce-GF_5NqA2/,"Z4pnu merupakan salah satu pemain aktif Smart Omega. Pemain veteran asal Filipina ini merupakan salah satu sosok yang paling dicari oleh para penggemar Mobile Legends Indonesia karena ucapan-ucapannya yang kontroversial. 

Semua berawal ketika ia menilai bahwa pemain publik Filipina saat ini bisa mengalahkan pemain pro Indonesia. Kemudian disusul dengan pendapat tentang Smart OMEGA yang lebih kuat dari RRQ Hoshi.

Ada beberapa klarifikasi yang ia lakukan di tengah-tengah momen tersebut, namun tetap saja ia seakan menjadi public enemy para penggemar MLBB Indonesia sekarang. Di sisi lain, meski masuk dalam roster Smart Omega, Z4pnu belum juga diturunkan di MSC 2022. Tentu saja, publik bertanya kapan sosok ini bisa menunjukkan aksinya selain membuat pernyataan.

""Saya sangat ingin bermain, tapi saya menunggu keputusan P4kbet (pelatih). Tapi saya tidak ingin melawan RSG PH, saya juga tidak ingin melawan Falcon. Tapi saya ingin melawan RRQ karena di sana ada Skylar dan Alberttt,"" ujar Z4pnu dalam sesi wawancara media usai mengalahkan Orange.

Sang pelatih menambahkan, tentu saja Z4pnu akan bermain tapi harus menunggu momen yang tepat. ""Z4pnu menunggu waktu yang tepat untuk bermain karena dia adalah pengambil keputusan resmi di tim, jadi kita tunggu saja nanti.""

Semoga saja, Smart Omega masih memiliki peluang untuk menang melawan Falcon nanti. Karena jika mereka kalah, Z4pnu pasti akan menjadi sasaran komentar pedas dari netizen.

Contact Us :
Facebook : https://www.facebook.com/tokopetanionline
Website: https://www.tokopetanionline.com/
Whatsapp: https://wa.me/6285641422539
Instagram: https://www.instagram.com/tokopetanionline/

#topupmurah #topupgame #topupaman #tokopetanionline #petanionline #mobilegames #mobilelegends #msc2022 #msc #onic #rsgph #rsgsg #todak #seeyousoon #falcon #orangeesports #impunity #z4pnu",5,0,False,2022-06-19 02:33:27+00:00
,https://www.instagram.com/p/Ce9MvI9OjNm/,"Ta chegando a hora!! Estréia do documentário pela @hbomaxbr. Esse documentário será em julho, e  vai mostrar a fundo o caso e provar por A+ B como a justiça brasileira é uma das piores do planeta. Ansiosa estou.
#hbomax #justiçabrasileira #impunidade #impunity #daniellaperez #brasil #codigopenal #crime",39,6,False,2022-06-18 18:12:16+00:00
,https://www.instagram.com/p/Ce7PWbgLFnk/,"Amazon deforestation grows -

Between January and April 2022, the accumulated amount is 1.954km² of felled forest. It is a mark 69% above the same period in 2021.

The most devastating states with the environment:
Amazonas - 347 km²;
Pará - 287 km²;
Mato Grosso - 242 km².

The alert is from INPE (National Institute for Space Research).

This deforestation is predominantly illegal, the result of theft on public lands.

 ""The context forms a 'perfect storm: three years of impunity, reduced control, inspection and assessment, aggravated by a permissive and electoral discourse"", says Raul Valle, director of socio-environmental justice at WWF-Brasil.

_ Incredible how humans, in terms of devastation, resemble locusts.
Some profit, it's true!
But it is worth remembering that, while a few groups profit from the devastation of the forest, all others lose.

#amazônia , #florestaamazônica ; #desmatamento ; #ecossistema ; #meioambiente ; #amazonas ; #pará ; #matogrosso ; #inpe ; #tempestadeperfeita ; #impunidade ; #amazon ; #amazonrainforest ; #deforestation ; #ecosystem ; #environment ; #perfectstorm ; #impunity ; #wwfbrasil ; #envolverde ; #mundus ; #conscientia",4,0,False,2022-06-17 23:56:37+00:00
,https://www.instagram.com/p/Ce7DdIMPORl/,"My message from today to the Jewish sisters !! 

Do something about your hostile patronizing patriarchal male leaders! And I will do the same!! That’s the only way to ensure peace and mutual respect between the Jews and Muslims here in the States and back in the third world !! 

#fuck #the #jewish #and #islamic #patriarchy

 #men #in #both #communities #plunder #with #impunity #to #distract #from #the #real #intimate #family #violence #at #home 

Brother man! Fuck your religious wars !! We gonna cut both of your dirty Islamic and Jewish di**s if you don’t stop this dirty made up conflict !! 

Allahu Akbar ✊🏼

Baruch HaShem ✊🏼

#its #the #women #on #both #sides #who #will #end #this",1,0,False,2022-06-17 22:12:41+00:00
