username,url,content,likes,comment,video,date
,https://www.instagram.com/p/CfOPHIrIq9-/,"ممبئی حملوں میں ملوث مطلوب دہشتگرد ساجد میر گرفتار
https://bit.ly/3xSSrBg
#mumbai #terrorists #Terrorism #SajidMir #GTVNews #GTVNetworkHD",0,0,False,2022-06-25 09:00:06+00:00
,https://www.instagram.com/p/CfOOH3donPa/,"In a key development in the investigation of the Mumbai attacks, the Federal Investigations Agency (FIA) has arrested suspect Sajid Mir with the aid of law enforcement agencies, Geo News reported on Saturday, citing well-placed sources.

However, the government is reluctant to acknowledge Sajid Mir's formal detention.

According to the sources, Sajid Mir had been missing since the 2008 attacks in Mumbai. 

#mumbai #mumbaiattacks #terrorism #india #pakistan #fia #mastermind #thecorrespondentpk",3,0,False,2022-06-25 08:51:28+00:00
,https://www.instagram.com/p/CfOLoxwqz8u/,Last night my beloved home city was the scene of a hate crime and act of terrorism. We can never let others dictate who people love. #pride #🏳️‍🌈 #humanrights #oslove #oslove❤️ #terrorism,2,0,False,2022-06-25 08:29:45+00:00
,https://www.instagram.com/p/CfOJkJuqYd_/,"‌
زیرآسمان نروژ: شب گذشته، پس از تیراندازی در خارج از پاب” لندن London” در مرکز شهر اُسلو، دو نفر در اثر شلیک گلوله کُشته، ده نفر مجروح با جراحات جدّی و یازده نفر نیز به شکل سطحی مجروح شدند.

یک مرد ۴۲ ساله در این ارتباط دستگیر شده است. از فرد دستگیر شده تاکنون بازجویی نشده است.

دادستان پلیس اُسلو- “کریستیان هاتلو Christian Hatlo”- می گوید که متهم یک “شهروند نروژی” و اصالتاً “ایرانی” است.

این مرد از پیش برای پلیس و نیروهای پلیس امنیت نروژ- PST- فردی شناخته شده بود و پیشتر به دلیل خشونت فاحش مورد بازجویی قرار گرفته بود. پلیس می گوید که او به اتهام حمل چاقو، خرید و فروش مواد مخدر و حمله به مدت طولانی محکوم شده است.

 پلیس می گوید که اکنون در تلاش برای کشف انگیزه است. پلیس می گوید یکی از فرضیه ها این است که ممکن است مسائل روانپزشکی پس زمینه این جنایت باشد.

پلیس همچنین فرضیه هایی بر مبنای نفرت و تروریسم را به عنوان انگیزه های این جنایت در دست بررسی دارد.

امروز اعلام شد که مراسم جشن “افتخار Pride” ویژه دگرباشان جنسی که قرار بود امروز در شهر اُسلو برگزار شود به دلیل وقوع این جنایت لغو شده است.

25.06.2022

منبع خبر:
www.vg.no/nyheter/innenriks/i/y4P3QR/skyting-i-oslo-42-aaring-siktet-for-terrorhandlinger

برگردان فارسی، نگارش و تنظیم:
زیرآسمان نروژ

#نروژ #نروژ🇳🇴 #چه_خبر_نروژ #اخبار_نروژ #اخبار_نروژ🇳🇴 #زندگی_در_نروژ #مهاجرت_به_نروژ #زیرآسمان_نروژ #جرم_نروژ #جنایت_نروژ #اسلو #پلیس_نروژ #پلیس_امنیت_نروژ #تروریسم_نروژ #norge #norway #norway🇳🇴 #underskyofnorway #lifeinnorway #lifeinnorway🇳🇴#terror #terrorism #drap #oslo #pst",144,30,False,2022-06-25 08:11:38+00:00
,https://www.instagram.com/p/CfOIyfguS7l/,Dårskap och terrorism. Extrema idealister är alltid fega. Och farliga. 💔,16,4,False,2022-06-25 08:04:52+00:00
,https://www.instagram.com/p/CfOIVNBosAu/,"Former Chief of Army Staff, Lt. General Tukur Buratai, on Friday, denied having a home in Wuse, or bulletproof cars, contrary to reports that his home was, raided by the operatives of the Independent Corrupt Practices and Other Related Offences Commission (ICPC).⁣
⁣
Buratai, in a statement, by its Legal Advisor, Barr. Osuagwu Ugochukwu, described the reports as a smear and fabricated tales, published to tarnish his image.⁣
⁣
An online media, ‘Not The Guardian’ published a story – ‘Exclusive: Anti-graft Agency, ICPC Uncovers Billions In Cash Meant For Arms, Ammunition To Fight Boko Haram In Abuja Home Of Ex-Chief Of Army Staff, Buratai,’ – reported that N1.85 billion, was recovered from the retired army general’s house when the ICPC raided his home.⁣
⁣
The statement reads in part: “My attention has been drawn to a recent publication on the webpage of Sahara reporters titled, ‘Exclusive: Anti-graft Agency, ICPC Uncovers Billions In Cash Meant For Arms, Ammunition To Fight Boko Haram In Abuja Home Of Ex-Chief Of Army Staff, Buratai’ which was published on June 6, 2022.⁣
⁣
“I have gone through the said publication and have interfaced with Ambassador T.Y. Buratai and can authoritatively say the content of the publication is false, concocted and malicious.⁣
⁣
Click the link on our bio for more on this story and follow us for breaking news, videos, photos, and much more.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣
#Buratai #NigerianArmy #ICPC #Corruption #BokoHaram #Terrorism #COAS #Nigeria #TheGuardianNg",76,4,False,2022-06-25 08:00:51+00:00
,https://www.instagram.com/p/CfOICh-Kgzq/,"🇳🇴#BREAKING: Norwegian police say two people have been killed and more than a dozen injured in a mass shooting in Oslo. The shooting happened early Saturday outside a bar in the downtown area of the Norwegian capital. A suspect has been arrested. 

Norwegian police say they are investigating an overnight shooting in Oslo that killed two people and injured more than a dozen as a case of possible terrorism. 

#norway #terrorism #pride #pridemonth",46,1,False,2022-06-25 07:58:18+00:00
,https://www.instagram.com/p/CfOGyOaKD3p/,I have no words..😭😡 ❤️🏳️‍🌈❤️ #osloshooting #terrorism,5,0,False,2022-06-25 07:47:20+00:00
,https://www.instagram.com/p/CfOGCihN0sL/,SPRITZ 38 #revolt #p38 #terrorism  #riot #anger #spritz #apericena #relax #tictoc #anesthetic #movida #standby #arte #art #artdirection #illustration #photography #pierluigibalducci,0,3,False,2022-06-25 07:40:50+00:00
,https://www.instagram.com/p/CfOF5cjO_un/,"I don’t feel safe in this country. 
These threats were made by a Texan church called “steadfast church”. Their beliefs are backed by THOUSANDS around America. This is not free speech, this is terrorism.
.
.
.
. #terrorism #queer #christian #christianity #antiqueer #conservative",0,0,False,2022-06-25 07:39:35+00:00
,https://www.instagram.com/p/CfOFvhKO2sy/,"Tax the fuck out of the churches!
.
Get them out of our courts and women's bodies.
.
Use the money for homeless and social programs.
.
#fuckscotus #fbimostwanted #patriot #biglie #resistfascism #goptraitors #capitolriots #crime #dcriots #democrat #womensrights #antifa #domesticterrorists #homegrownterrorists #foxnews #fuckfoxnews #insurrection #magats #notrump #millennials #generationz #traitortrump #terrorism #genz #trumptards #usa #fucktrump #fuckfascism #america #republican
.
Where it's at!
Vote Democrat!",1,0,False,2022-06-25 07:38:14+00:00
,https://www.instagram.com/p/CfOFExMuA4t/,"Tax the fuck out of the churches!
.
Get them out of our courts and women's bodies.
.
Use the money for homeless and social programs.
.
#motherhood #resistfascism #goptraitors #capitolriots #millennials #fuckgop #democrat #womensrights #momlife #domesticterrorists #genz #evangelicals #fuckfoxnews #insurrection #magats #notrump #treason #generationz #traitortrump #terrorism #trump #trumptards #usa #fucktrump #fuckfascism #america #republican #taxchurches #taxthechurch
.
Vote blue!
No matter who!",2,1,False,2022-06-25 07:32:24+00:00
,https://www.instagram.com/p/CfOE1mbo0iM/,"Gunmen suspected to be bandits on Thursday went on a rampage in the Federal Capital Territory (FCT), setting ablaze two tractors and abducting no fewer than 22 farmers.⁣
⁣
The incident occurred at Rafin-Daji community in Gurdi Ward of Abaji Area Council of Abuja.⁣
⁣
A farmer who escaped abduction told newsmen that the incident happened around 2:00 p.m on Thursday when the bandits wielding AK-47 rifles attacked the farmers that were tilling their land in the Rafin-Daji community, which shares a boundary with a community in Niger State.⁣
⁣
According to him, 13 persons from the same family were among the 22 abducted.⁣
The District Head of Gurdi Chiefdom, Alhaji Bala Mohammed, confirmed the abduction of the farmers and burning of tractors but said he was yet to ascertain the number of the people abducted.⁣
⁣
The district head who lamented that his people were under siege as bandits usually invaded his community through Niger State said he had reported the latest kidnap incident to the police and the authorities of the Abaji Area Council.⁣
⁣
Click the link on our bio for more on this story and follow us for breaking news, videos, photos, and much more.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣
#Farmers #Insecurity #Security #Bandits #Terrorism #Terrorists #Nigeria #TheGuardianNg",177,12,False,2022-06-25 07:30:20+00:00
,https://www.instagram.com/p/CfOEPTCuYzk/,"Tax the fuck out of the churches!
.
Get them out of our courts and women's bodies.
.
Use the money for homeless and social programs.
.
#fucksamuelalito #fuckclarencethomas #fuckkavanaugh #fuckamyconeybarret #scotus #impeachclarencethomas #capitolriots #gop #democrat #bluelivesmatter #domesticterrorists #homegrownterrorists #millennials #generationz #genz #insurrection #resist #womensrights #mother #traitortrump #terrorism #usa #fucktrump #fuckfascism #trumpsucks #republican #america #evangelical
.
Where it's at.
Vote Democrats.",10,1,False,2022-06-25 07:25:06+00:00
,https://www.instagram.com/p/CfOCwU1hijT/,"भाकपा माओवादी के नक्सली 26 जून से लेकर दो जुलाई तक दमन विरोधी सप्ताह मनायेंगे. इसे लेकर पुलिस मुख्यालय ने सभी जिलों के एसपी को अलर्ट किया है. राज्य के नक्सल प्रभावित इलाकों में नक्सलियों के हमले की आशंका जतायी गयी है.

#Terrorism #policemukhyalay #sp #citysp #Alert",0,0,False,2022-06-25 07:12:08+00:00
,https://www.instagram.com/p/CfOBs4Hj7T0/,Im with you Oslo. This is so Said. Two dead and 19 injured.Once again the world is exposed for unnecessarily violence. My thoughts go to the victims and their relatives. #oslo #terrorism,5,1,False,2022-06-25 07:02:55+00:00
,https://www.instagram.com/p/CfOBbcHLzjF/,"Today's top news of the day

Follow us @viralsuperfast #ViralSuperFast

#headlines #todaysnews #newsreporter #updatenews #newstoday #newsoftheday #newsupdate #trendingnews #latestnews #dailynews #breakingnews #viral #Terrorism  #terrorists #SajidMir 
#mumbai #Lashkar",1,0,False,2022-06-25 07:00:32+00:00
,https://www.instagram.com/p/CfN-nuhMu-B/,"Today mark the martyrdom of Baba Banda Singh ji Bahadur, his 3 years old son and 700+ #sikhs who faught bravely against barbaric #islamic #terrorism under the garb of #mughal #era and embrace martyrdom instead of embracing #islam. #salute to this brave #sikh leader. This great sikh taught us to never bow down to Islamic #atrocities
#shame #shameful #jihadi #antisikh  #antihindu #lovejihad #sikhgenocide #kaafir #kafir #iloveindia #india #sikhism  #hindusikh #proudkaafir #muslimcriminals #jihadist #jihadiagenda #instalike",3,0,False,2022-06-25 06:36:00+00:00
